,RevalYear,TaxYear,LandValue,BuildingValue,ObxfValue,TotalMarketValue,DeferredValue,TotalAssessedValue,buildingId,id,BuildingNumber,ImprovementType,ValuationModel,QualityCode,ActualYearBuilt,HeatedAreaCard,BedroomCountTotal,BathCountTotal,HalfBathCountTotal,ParcelID,ParcelNumber
394,2023,2023,995000,1417600,8500,2421100,0,2421100,1,2604G009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1984,"3,577 sqft",4,4,1,13620503,2604G009
395,2023,2023,1492500,1615790,10290,3118580,0,3118580,1,2604G010,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"5,958 sqft",4,5,0,13620504,2604G010
396,2023,2023,350000,202290,0,552290,0,552290,1,2601B113,1,68 - OFFICE BHI,04 - OFFICE CONST.,4 - ABOVE AVERAGE,2006,640 sqft,0,0,0,13240309,2601B113
397,2023,2023,730000,820310,22180,1572490,0,1572490,1,260JA007,1,69 - COMMERICAL BHI,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,1988,"2,768 sqft",0,0,0,13240386,260JA007
398,2023,2023,730000,820310,22180,1572490,0,1572490,1,260JA007,1,69 - COMMERICAL BHI,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,1988,"2,768 sqft",0,0,0,13240386,260JA007
399,2023,2023,450000,285150,0,735150,0,735150,1,260JA002,1,68 - OFFICE BHI,04 - OFFICE CONST.,4 - ABOVE AVERAGE,1992,"2,163 sqft",0,0,0,13240285,260JA002
400,2023,2023,450000,285150,0,735150,0,735150,1,260JA002,1,68 - OFFICE BHI,04 - OFFICE CONST.,4 - ABOVE AVERAGE,1992,"2,163 sqft",0,0,0,13240285,260JA002
401,2023,2023,500000,1595900,6890,2102790,0,2102790,1,2601B002,1,69 - COMMERICAL BHI,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,1994,"4,712 sqft",0,0,0,12995674,2601B002
402,2023,2023,465000,1106250,11900,1583150,0,1583150,1,2643C023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"3,393 sqft",5,5,1,13603458,2643C023
403,2023,2023,335000,1412070,2180,1749250,0,1749250,1,2654D038,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"2,584 sqft",4,3,1,13603982,2654D038
404,2023,2023,140000,1132710,11880,1284590,0,1284590,1,2654L009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,576 sqft",5,5,1,13604189,2654L009
405,2023,2023,520000,1518710,11000,2049710,0,2049710,1,26500066,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2020,"3,313 sqft",4,4,1,13603800,26500066
406,2023,2023,140000,785950,0,925950,0,925950,1,2654C085,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,211 sqft",3,3,1,13603922,2654C085
407,2023,2023,260000,1095710,14120,1369830,0,1369830,1,2654C052,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,740 sqft",4,4,0,13603891,2654C052
408,2023,2023,75000,811610,0,886610,0,886610,1,2642A014,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"1,872 sqft",3,2,1,13602876,2642A014
409,2023,2023,140000,985770,3200,1128970,0,1128970,1,2654F006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,428 sqft",4,4,1,13604041,2654F006
410,2023,2023,500000,1767860,17940,2285800,0,2285800,1,2654D022,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2003,"3,412 sqft",5,5,1,13603966,2654D022
411,2023,2023,500000,1526340,1460,2027800,0,2027800,1,2654D023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2007,"2,852 sqft",3,3,1,13603967,2654D023
412,2023,2023,1200000,1640520,0,2840520,0,2840520,1,2601B068,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2007,"3,408 sqft",4,4,1,13620245,2601B068
413,2023,2023,1782000,1573970,4460,3360430,0,3360430,1,2654B005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2007,"3,983 sqft",4,4,1,13603831,2654B005
414,2023,2023,990000,795830,0,1785830,0,1785830,1,2654A007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,766 sqft",4,4,1,13603818,2654A007
415,2023,2023,1250000,986780,0,2236780,0,2236780,1,2654A003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"3,169 sqft",4,4,1,13603814,2654A003
416,2023,2023,990000,2249970,0,3239970,0,3239970,1,2643O021,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2008,"4,750 sqft",4,4,2,13603650,2643O021
417,2023,2023,505000,625860,0,1130860,0,1130860,1,2643M001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,776 sqft",3,2,1,13603572,2643M001
418,2023,2023,650000,2214690,0,2864690,0,2864690,1,2604I001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,6 - SUPERIOR,2006,"3,922 sqft",4,5,1,13620553,2604I001
419,2023,2023,750000,1598480,14090,2362570,0,2362570,1,2601B112,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"4,416 sqft",4,4,1,13620290,2601B112
420,2023,2023,1250000,1196100,5640,2451740,0,2451740,1,2654A002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"3,303 sqft",5,4,1,13603813,2654A002
421,2023,2023,330000,1480300,0,1810300,0,1810300,1,2601B034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,6 - SUPERIOR,2007,"2,442 sqft",4,4,2,13620210,2601B034
422,2023,2023,140000,1281360,0,1421360,0,1421360,1,2654C094,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,820 sqft",4,4,1,13603931,2654C094
423,2023,2023,140000,1281360,0,1421360,0,1421360,1,2654C094,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,820 sqft",4,4,1,13603931,2654C094
424,2023,2023,140000,1281360,0,1421360,0,1421360,1,2654C094,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,820 sqft",4,4,1,13603931,2654C094
425,2023,2023,160000,1348370,0,1508370,0,1508370,1,2641I067,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"3,992 sqft",5,5,0,13622090,2641I067
426,2023,2023,75000,663330,8160,746490,0,746490,1,2642A039,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,570 sqft",3,3,0,13602900,2642A039
427,2023,2023,75000,781540,11660,868200,0,868200,1,2642A040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"1,860 sqft",3,3,1,13602901,2642A040
428,2023,2023,90000,820280,3620,913900,0,913900,1,2642B080,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1986,"2,850 sqft",4,3,1,13603009,2642B080
429,2023,2023,75000,1096090,7500,1178590,0,1178590,1,2642B004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"2,714 sqft",3,4,0,13602906,2642B004
430,2023,2023,140000,1191950,0,1331950,0,1331950,1,2654C035,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2005,"2,163 sqft",5,5,0,13603874,2654C035
431,2023,2023,560000,1366070,12600,1938670,0,1938670,1,2643C011,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2008,"2,594 sqft",4,4,1,13603447,2643C011
432,2023,2023,960000,1597320,0,2557320,0,2557320,1,2643C014,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"3,832 sqft",4,4,1,13603450,2643C014
433,2023,2023,75000,1064620,1980,1141600,0,1141600,1,2642M009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"2,847 sqft",4,4,2,13603287,2642M009
434,2023,2023,75000,797560,9040,881600,0,881600,1,2642M008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"2,229 sqft",3,3,0,13603286,2642M008
435,2023,2023,90000,1013240,0,1103240,0,1103240,1,2641J036,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1989,"2,474 sqft",3,3,0,13235089,2641J036
436,2023,2023,140000,1121800,24480,1286280,0,1286280,1,2654F028,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"2,847 sqft",4,4,1,13604063,2654F028
437,2023,2023,90000,886380,4590,980970,0,980970,1,2641K003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,816 sqft",4,4,1,13622161,2641K003
438,2023,2023,140000,814210,6290,960500,0,960500,1,2654C074,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"1,630 sqft",2,2,1,13603911,2654C074
439,2023,2023,292500,455530,4570,752600,0,752600,1,2641D026,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1975,"1,728 sqft",5,5,0,12956177,2641D026
440,2023,2023,75000,718630,11420,805050,0,805050,1,2642D029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"1,908 sqft",4,3,0,13603040,2642D029
441,2023,2023,505000,590670,9570,1105240,0,1105240,1,2643M012,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,406 sqft",4,3,0,13603586,2643M012
442,2023,2023,505000,465740,0,970740,0,970740,1,2643M021,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,606 sqft",3,3,0,13603597,2643M021
443,2023,2023,505000,367260,5630,877890,0,877890,1,2643K007,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"1,336 sqft",4,2,1,13603571,2643K007
444,2023,2023,505000,445850,5930,956780,0,956780,1,2643G001,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1993,"1,444 sqft",2,2,1,13603549,2643G001
445,2023,2023,625000,416430,4650,1046080,0,1046080,1,2643F004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1992,"1,700 sqft",2,3,0,13603545,2643F004
446,2023,2023,505000,412500,6140,923640,0,923640,1,2643M003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,482 sqft",3,2,1,13603577,2643M003
447,2023,2023,505000,515190,1320,1021510,0,1021510,1,2643M010,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,888 sqft",3,3,0,13603584,2643M010
448,2023,2023,505000,422540,190,927730,0,927730,1,2643M009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,550 sqft",2,2,1,13603583,2643M009
449,2023,2023,505000,463980,190,969170,0,969170,1,2643M008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,632 sqft",3,3,0,13603582,2643M008
450,2023,2023,505000,553020,6000,1064020,0,1064020,1,2643M007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,520 sqft",3,3,0,13603581,2643M007
451,2023,2023,505000,507900,0,1012900,0,1012900,1,2643M002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,700 sqft",3,3,0,13603575,2643M002
452,2023,2023,505000,519940,6280,1031220,0,1031220,1,2643M016,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,850 sqft",4,3,0,13603590,2643M016
453,2023,2023,625000,527160,4400,1156560,0,1156560,1,2643M020,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,880 sqft",3,3,1,13603596,2643M020
454,2023,2023,505000,450620,6280,961900,0,961900,1,2643M014,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,808 sqft",4,3,0,13603588,2643M014
455,2023,2023,625000,596000,4440,1225440,0,1225440,1,2643M015,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,880 sqft",4,3,0,13603589,2643M015
456,2023,2023,557500,802380,0,1359880,0,1359880,1,2643O001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,110 sqft",4,3,1,13603629,2643O001
457,2023,2023,525000,861640,380,1387020,0,1387020,1,2641A007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,998 sqft",4,2,1,13621768,2641A007
458,2023,2023,505000,454600,6000,965600,0,965600,1,2643M005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,680 sqft",3,2,1,13603579,2643M005
459,2023,2023,505000,536460,0,1041460,0,1041460,1,2643M004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"1,936 sqft",4,3,0,13603578,2643M004
460,2023,2023,90000,682550,10280,782830,0,782830,1,2604C007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"1,736 sqft",3,2,1,13620408,2604C007
461,2023,2023,90000,941430,0,1031430,0,1031430,1,2604B027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"2,093 sqft",3,3,1,13620372,2604B027
462,2023,2023,90000,723230,8720,821950,0,821950,1,2604B026,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"1,872 sqft",3,3,1,13620371,2604B026
463,2023,2023,90000,587070,11180,688250,0,688250,1,2604B034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,633 sqft",3,2,1,13620379,2604B034
464,2023,2023,90000,695320,1080,786400,0,786400,1,2604B035,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"1,931 sqft",3,2,1,13620380,2604B035
465,2023,2023,90000,884010,2310,976320,0,976320,1,2604B004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1998,"1,890 sqft",3,3,0,13620350,2604B004
466,2023,2023,90000,579880,18920,688800,0,688800,1,2604B016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"1,552 sqft",2,2,0,13234879,2604B016
467,2023,2023,75000,734430,7140,816570,0,816570,1,2604B051,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,804 sqft",3,4,0,13620396,2604B051
468,2023,2023,90000,687760,5010,782770,0,782770,1,2604B009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,706 sqft",4,3,0,13620355,2604B009
469,2023,2023,99000,738900,1880,839780,0,839780,1,2604A001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,782 sqft",3,2,1,13620315,2604A001
470,2023,2023,90000,728940,2110,821050,0,821050,1,2604A002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,145 sqft",3,2,0,13620316,2604A002
471,2023,2023,90000,655110,19110,764220,0,764220,1,2604A029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,584 sqft",3,2,1,13620343,2604A029
472,2023,2023,90000,905440,2690,998130,0,998130,1,2604B038,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"1,728 sqft",4,3,0,13620383,2604B038
473,2023,2023,90000,866070,0,956070,0,956070,1,2603A016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,154 sqft",4,4,0,13620308,2603A016
474,2023,2023,90000,1026280,0,1116280,0,1116280,1,2603A013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,712 sqft",3,3,1,13620306,2603A013
475,2023,2023,90000,704160,0,794160,0,794160,1,2603A011,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1991,"1,680 sqft",4,4,0,13620304,2603A011
476,2023,2023,75000,774080,3560,852640,0,852640,1,2641O008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"2,404 sqft",3,2,1,13622293,2641O008
477,2023,2023,112500,876680,0,989180,0,989180,1,2604B013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,217 sqft",4,4,0,13620359,2604B013
478,2023,2023,90000,768350,7070,865420,0,865420,1,2641O022,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"1,840 sqft",3,2,1,13622308,2641O022
479,2023,2023,90000,774460,0,864460,0,864460,1,2641O023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,061 sqft",4,3,0,13622310,2641O023
480,2023,2023,75000,541930,9910,626840,0,626840,1,2641O039,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,566 sqft",2,2,0,13622327,2641O039
481,2023,2023,75000,916120,0,991120,0,991120,1,2641O040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"1,636 sqft",2,2,1,13602751,2641O040
482,2023,2023,75000,715540,8980,799520,0,799520,1,2641O003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1997,"1,900 sqft",3,2,0,13622288,2641O003
483,2023,2023,75000,857240,6810,939050,0,939050,1,2641O004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,472 sqft",3,2,1,13622289,2641O004
484,2023,2023,75000,679060,4640,758700,0,758700,1,2604B040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"2,008 sqft",5,3,0,13620385,2604B040
485,2023,2023,90000,1030630,2560,1123190,0,1123190,1,2604B022,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,652 sqft",3,3,1,13620366,2604B022
486,2023,2023,75000,475370,0,550370,0,550370,1,2604F021,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1985,"1,514 sqft",3,2,1,13620481,2604F021
487,2023,2023,90000,935780,240,1026020,0,1026020,1,2604C002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,339 sqft",3,3,0,13620403,2604C002
488,2023,2023,90000,831620,0,921620,0,921620,1,2604C003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,466 sqft",3,3,0,13620404,2604C003
489,2023,2023,75000,634780,2320,712100,0,712100,1,2641O027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1975,"1,440 sqft",4,2,0,13622314,2641O027
490,2023,2023,90000,921480,0,1011480,0,1011480,1,2641P023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,531 sqft",3,2,1,13602799,2641P023
491,2023,2023,90000,820510,0,910510,0,910510,1,2604A023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"2,296 sqft",4,4,0,13620337,2604A023
492,2023,2023,90000,723780,7710,821490,0,821490,1,2604A020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"1,913 sqft",4,3,0,13620334,2604A020
493,2023,2023,90000,788390,5290,883680,0,883680,1,2604A025,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,216 sqft",3,3,0,13620339,2604A025
494,2023,2023,0,812140,4370,816510,0,816510,1,264GA003,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,144 sqft",3,3,0,12280357,264GA003
495,2023,2023,0,705180,3540,708720,0,708720,1,264GA002,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"1,736 sqft",2,2,1,12280368,264GA002
496,2023,2023,0,812140,4370,816510,0,816510,1,264GA001,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,144 sqft",3,3,0,12280371,264GA001
497,2023,2023,0,803830,4140,807970,0,807970,1,264GB002,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,028 sqft",3,3,1,12280355,264GB002
498,2023,2023,0,803830,4140,807970,0,807970,1,264GB001,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,028 sqft",3,3,1,12280374,264GB001
499,2023,2023,180000,682720,16020,878740,0,878740,1,2641N015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"1,888 sqft",4,3,0,13622257,2641N015
500,2023,2023,90000,681190,0,771190,0,771190,1,2641N019,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,440 sqft",3,2,1,13622261,2641N019
501,2023,2023,90000,761360,240,851600,0,851600,1,2641N020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1992,"1,669 sqft",3,2,0,13622262,2641N020
502,2023,2023,90000,761360,240,851600,0,851600,1,2641N020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1992,"1,669 sqft",3,2,0,13622262,2641N020
503,2023,2023,90000,1633290,16250,1739540,0,1739540,1,2641M001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1978,"3,842 sqft",6,6,0,13622220,2641M001
504,2023,2023,90000,767070,15570,872640,0,872640,1,2641L007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1997,"2,043 sqft",4,3,0,13622168,2641L007
505,2023,2023,90000,840600,0,930600,0,930600,1,2641L009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,073 sqft",5,4,1,13622170,2641L009
506,2023,2023,75000,987580,0,1062580,0,1062580,1,2641L029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,424 sqft",4,3,0,13622187,2641L029
507,2023,2023,75000,819760,1230,895990,0,895990,1,2641L027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"1,936 sqft",4,3,0,13622185,2641L027
508,2023,2023,90000,642860,8860,741720,0,741720,1,2641O026,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1974,"1,632 sqft",4,3,0,13234960,2641O026
509,2023,2023,75000,713150,2790,790940,0,790940,1,2641O028,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"1,828 sqft",5,3,0,13622315,2641O028
510,2023,2023,75000,987460,330,1062790,0,1062790,1,2641O050,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,826 sqft",5,5,0,13602761,2641O050
511,2023,2023,90000,696640,3730,790370,0,790370,1,2641N003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"1,704 sqft",4,4,0,13234977,2641N003
512,2023,2023,75000,747470,8680,831150,0,831150,1,2641O041,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,884 sqft",3,2,1,13602752,2641O041
513,2023,2023,90000,954230,17170,1061400,0,1061400,1,2641N001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,294 sqft",4,3,1,13622242,2641N001
514,2023,2023,112500,1016850,1290,1130640,0,1130640,1,2641N029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,510 sqft",4,3,1,13622270,2641N029
515,2023,2023,90000,842800,7140,939940,0,939940,1,2641N013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,120 sqft",4,3,0,13622256,2641N013
516,2023,2023,90000,965400,5760,1061160,0,1061160,1,2641M017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,109 sqft",3,2,1,13622236,2641M017
517,2023,2023,90000,993870,0,1083870,0,1083870,1,2641M018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"2,124 sqft",3,3,0,13622237,2641M018
518,2023,2023,90000,1541880,4870,1636750,0,1636750,1,2641M004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,6 - SUPERIOR,2004,"2,923 sqft",5,5,0,13622223,2641M004
519,2023,2023,90000,1008980,0,1098980,0,1098980,1,2641M005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"1,662 sqft",3,3,1,13622224,2641M005
520,2023,2023,90000,956420,0,1046420,0,1046420,1,2641P002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,500 sqft",4,4,1,13602765,2641P002
521,2023,2023,90000,795120,8930,894050,0,894050,1,2641P005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,306 sqft",3,3,0,13602768,2641P005
522,2023,2023,180000,671910,960,852870,0,852870,1,2641P009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"2,554 sqft",2,2,0,13602772,2641P009
523,2023,2023,90000,895860,2460,988320,0,988320,1,2641P014,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"2,572 sqft",4,4,0,13602775,2641P014
524,2023,2023,90000,856960,1930,948890,0,948890,1,2641P015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,288 sqft",3,2,1,13602776,2641P015
525,2023,2023,90000,736230,13700,839930,0,839930,1,2641P017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,074 sqft",3,3,1,13602778,2641P017
526,2023,2023,90000,928090,3540,1021630,0,1021630,1,2641P018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,040 sqft",4,3,1,13602779,2641P018
